,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
101,2-s2.0-85163158539,,,,Analyzing Short Term Corporate Credit Risk Indicators Based on User Generated Content During the Corona-Pandemic,cp,Conference Paper,Mengelkamp A.,60031832,Hochschule Hannover,Hannover,Germany,4,"Mengelkamp, Aaron;Marinski, Frederik;Oevermann, Amy;Vogelsang, Maximilian",57191155101;58366037100;58366731300;58366037200,60031832;60031832;60031832;60031832,2023-01-01,2023,"Proceedings of the 10th European Conference on Social Media, ECSM 2023",,21101161019,,Conference Proceeding,,,,181-190,"During the Corona-Pandemic, information (e.g. from the analysis of balance sheets and payment behavior) traditionally used for corporate credit risk analysis became less valuable because it represents only past circumstances. Therefore, the use of currently published data from social media platforms, which have shown to contain valuable information regarding the financial stability of companies, should be evaluated. In this data e. g. additional information from disappointed employees or customers can be present. In order to analyze in how far this data can improve the information base for corporate credit risk assessment, Twitter data regarding the ten greatest insolvencies of German companies in 2020 and solvent counterparts is analyzed in this paper. The results from t-tests show, that sentiment before the insolvencies is significantly worse than in the comparison group which is in alignment with previously conducted research endeavors. Furthermore, companies can be classified as prospectively solvent or insolvent with up to 70% accuracy by applying the k-nearest-neighbor algorithm to monthly aggregated sentiment scores. No significant differences in the number of Tweets for both groups can be proven, which is in contrast to findings from studies which were conducted before the Corona-Pandemic. The results can be utilized by practitioners and scientists in order to improve decision support systems in the domain of corporate credit risk analysis. From a scientific point of view, the results show, that the information asymmetry between lenders and borrowers in credit relationships, which are principals and agents according to the principal-agent-theory, can be reduced based on user generated content from social media platforms. In future studies, it should be evaluated in how far the data can be integrated in established processes for credit decision making. Furthermore, additional social media platforms as well as samples of companies should be analyzed. Lastly, the authenticity of user generated contend should be taken into account in order to ensure, that credit decisions rely on truthful information only.",Corporate Credit Risk | Social Media | User Generated Content,0,0,,,,undefined,
102,2-s2.0-85163077975,10.1109/ICNWC57852.2023.10127493,,,Credit Score Analysis Using Machine Learning,cp,Conference Paper,Varun S.,60014340,SRM Institute of Science and Technology,Kattankulathur,India,3,"Varun, S.;Theagarajan, Abishek;Shobana, M.",58364010100;58361491300;55512974300,60014340;60014340;60014340,2023-01-01,2023,"Proceedings of the 1st IEEE International Conference on Networking and Communications 2023, ICNWC 2023",,21101161003,,Conference Proceeding,,,,,"Financial risk management is increasingly focusing on credit risk analysis. The difficulty in this situation is to find insights into the performance of the finance sector using machine learning algorithms because those insights have a direct impact on the sector's viability. For the evaluation of the credit risk of the customer dataset, numerous credit risk analysis techniques are employed. In particular, using private datasets, we suggest a novel classification methodology for ML-driven credit risk algorithms and their performance ranking. In order to predict the likelihood of a loan default, we create binary classifiers based on machine learning models using actual data. The 10 most relevant features from each of these models are chosen after conducting a performance analysis on the given data set. These features are then utilized in the modeling process to ensure that binary classifiers are stable.",Binary Classifiers | Credit Risk Analysis | Machine Learning | Performance Ranking | Relevant Features,0,0,,,,undefined,
103,2-s2.0-85162835741,10.1504/IJBIDM.2023.130587,,,Fraud detection with machine learning: model comparison,ar,Article,Pacheco J.,60069326;60025685,Fundacao Getulio Vargas;Eli Lilly and Company,Rio de Janeiro;Indianapolis,Brazil;United States,3,"Pacheco, João;Chela, João;Salomé, Guilherme",58343648300;58341696900;58344937100,60069326;60069326;60025685,2023-01-01,2023,International Journal of Business Intelligence and Data Mining,17438187,4100151706,17438195,Journal,22,4,,434-450,"This work evaluates the performance of different models for predicting three types of fraudulent behaviour in a novel dataset with imbalanced data. The logistic regression model, a staple in the credit risk industry, is compared to several machine learning models. This work shows that in the binary classification case, all compared models achieved similar results to the logistic regression. The random forest model showed superior performance when classifying credit frauds ending in lawsuits. In the multi-label classification case, the logistic regression attains high levels of precision for all types of fraud, but at lower recall rates, whereas the random forest model achieves higher recall rates, but with lower precision rates.",fraud detection | imbalanced data | machine learning | multi-label classification,0,0,,,,undefined,
104,2-s2.0-85162695381,10.1109/ACCESS.2023.3286018,,,Algorithmic Decision Making Methods for Fair Credit Scoring,ar,Article,Moldovan D.,60024417;60014596,Universitatea Babeș-Bolyai;Universitatea Alexandru Ioan Cuza,Cluj Napoca;Iasi,Romania;Romania,1,"Moldovan, Darie",36706320300,60024417-60014596,2023-01-01,2023,IEEE Access,,21100374601,21693536,Journal,11,,,59729-59743,"The effectiveness of machine learning in evaluating the creditworthiness of loan applicants has been demonstrated for a long time. However, there is concern that the use of automated decision-making processes may result in unequal treatment of groups or individuals, potentially leading to discriminatory outcomes. This paper seeks to address this issue by evaluating the effectiveness of 12 leading bias mitigation methods across 5 different fairness metrics, as well as assessing their accuracy and potential profitability for financial institutions. Through our analysis, we have identified the challenges associated with achieving fairness while maintaining accuracy and profitabiliy, and have highlighted both the most successful and least successful mitigation methods. Ultimately, our research serves to bridge the gap between experimental machine learning and its practical applications in the finance industry.",algorithmic decision | Bias mitigation | credit scoring | fair AI,1,1,repositoryam,Green,UBB,PN-III-P4-ID-PCE-2020-0929,Autoritatea Natională pentru Cercetare Stiintifică
105,2-s2.0-85162638972,10.3389/fams.2023.1195810,,,Stabilizing machine learning models with Age-Period-Cohort inputs for scoring and stress testing,ar,Article,Breeden J.L.,128573460,Deep Future Analytics LLC,Santa Fe,United States,2,"Breeden, Joseph L.;Leonova, Yevgeniya",7003866621;57889867800,128573460;128573460,2023-01-01,2023,Frontiers in Applied Mathematics and Statistics,,21100941066,22974687,Journal,9,,1195810,,"Machine learning models have been used extensively for credit scoring, but the architectures employed suffer from a significant loss in accuracy out-of-sample and out-of-time. Further, the most common architectures do not effectively integrate economic scenarios to enable stress testing, cash flow, or yield estimation. The present research demonstrates that providing lifecycle and environment functions from Age-Period-Cohort analysis can significantly improve out-of-sample and out-of-time performance as well as enabling the model's use in both scoring and stress testing applications. This method is demonstrated for behavior scoring where account delinquency is one of the provided inputs, because behavior scoring has historically presented the most difficulties for combining credit scoring and stress testing. Our method works well in both origination and behavior scoring. The results are also compared to multihorizon survival models, which share the same architectural design with Age-Period-Cohort inputs and coefficients that vary with forecast horizon, but using a logistic regression estimation of the model. The analysis was performed on 30-year prime conforming US mortgage data. Nonlinear problems involving large amounts of alternate data are best at highlighting the advantages of machine learning. Data from Fannie Mae and Freddie Mac is not such a test case, but it serves the purpose of comparing these methods with and without Age-Period-Cohort inputs. In order to make a fair comparison, all models are given a panel structure where each account is observed monthly to determine default or non-default.",Age-Period-Cohort | credit scoring | neural networks | stochastic gradient boosted trees | survival models,0,1,publisherfullgold,Gold,,undefined,
106,2-s2.0-85162626960,10.1109/ACCESS.2023.3284137,,,Improving the Results in Credit Scoring by Increasing Diversity in Ensembles of Classifiers,ar,Article,Moral-Garcia S.,60027844,Universidad de Granada,Granada,Spain,2,"Moral-Garcia, Serafin;Abellan, Joaquin",57200728932;6701789803,60027844;60027844,2023-01-01,2023,IEEE Access,,21100374601,21693536,Journal,11,,,58451-58461,"The ensembles of classifiers are techniques that have obtained excellent results in the credit scoring domain. It is known that Decision Trees (DTs) are suitable for ensembles because they encourage diversity, the key point for the success of an ensemble scheme. Ensembles of DTs have obtained good performance in a wide range of areas, including credit scoring. Some works have highlighted that DTs that employ imprecise probability models, called Credal Decision Trees (CDTs), improve the results of ensembles in credit scoring. The performance of CDT is strongly influenced by a hyperparameter. In fact, it was shown that different values of the hyperparameter might yield different models. Hence, the diversity in ensemble schemes can be increased by randomly selecting the value of the hyperparameter in each CDT, instead of fixing one. In this work, it is shown that increasing the diversity of the ensembles that use CDT by varying the value of the hyperparameter in each base classifier improves the results in credit scoring. Thereby, the use of CDT randomly selecting the value of the hyperparameter would suppose notable economic benefits for banks and financial institutions. Few gains in accuracy might imply huge gains in economic benefits.",base classifiers | Credit scoring | diversity | ensemble schemes | random credal decision tree,0,1,,,,undefined,
107,2-s2.0-85161895725,10.1201/9781003327745-1,,,Artificial Intelligence in the Financial Services Industry,ch,Book Chapter,Shaik M.,60275760,Mahindra University,Hyderabad,India,1,"Shaik, Muneer",57197465032,60275760,2023-01-01,1 January 2023,Artificial Intelligence for Capital Markets,,21101157902,,Book,,,,1-12,"Artificial intelligence (AI) is a critical component of technological change occurring in the financial services industry. The prominent position of the financial services industry on innovation agendas underlines the significant benefits that AI technology could bring to organizations, individuals, and institutions. The main objective was to understand the AI's implementation in the financial services business, as well as its challenges, and future trends. Various financial sectors have profited tremendously from the execution of numerous AI technologies. AI in financial services can have real-world consequences for consumers and markets, which could be important from a regulatory and ethical standpoint. Consumer protection, financial crime, competitiveness, business and market stability, lending, credit scoring, investing, robo-advisory, risk management, portfolio optimization, prediction, and cybersecurity are areas that have an impact. AI applications in banking and financial services are emerging; at the same time, challenges are also advancing.",,0,0,,,,undefined,
108,2-s2.0-85161885581,,,,AUC-based Selective Classification,cp,Conference Paper,Pugnana A.,60030674;60028868,Scuola Normale Superiore di Pisa;Università di Pisa,Pisa;Pisa,Italy;Italy,2,"Pugnana, Andrea;Ruggieri, Salvatore",57415320700;35240601200,60030674;60028868,2023-01-01,2023,Proceedings of Machine Learning Research,,21101153015,26403498,Conference Proceeding,206,,,2494-2514,"Selective classification (or classification with a reject option) pairs a classifier with a selection function to determine whether or not a prediction should be accepted. This framework trades off coverage (probability of accepting a prediction) with predictive performance, typically measured by distributive loss functions. In many application scenarios, such as credit scoring, performance is instead measured by ranking metrics, such as the Area Under the ROC Curve (AUC). We propose a model-agnostic approach to associate a selection function to a given probabilistic binary classifier. The approach is specifically targeted at optimizing the AUC. We provide both theoretical justifications and a novel algorithm, called AUCROSS, to achieve such a goal. Experiments show that our method succeeds in trading-off coverage for AUC, improving over existing selective classification methods targeted at optimizing accuracy.",,0,0,,,EC,834756,European Commission
109,2-s2.0-85161861494,,,,RTA-CSIT 2023 - Proceedings of the 5th International Conference on Recent Trends and Applications in Computer Science and Information Technology,cr,Conference Review,,,,,,,,,,2023-01-01,2023,CEUR Workshop Proceedings,16130073,21100218356,,Conference Proceeding,3402,,,,The proceedings contain 17 papers. The topics discussed include: a social network analysis of COVID-19 vaccines tweets; a comparative study of credit scoring and risk management techniques in fintech: machine learning vs. regression analysis; analyzing climate changes impacts using big data Hadoop; cloud computing adoption in Albania: empirical study; combining a mobile deep neural network and a recurrent layer for violence detection in videos; impact of missing values on the performance of machine learning algorithms; measuring search engine bias in European women's image results using machine learning algorithms; review of automatic and semi-automatic creation of knowledge graphs from structured and unstructured data; application of data visualization and machine learning algorithms for better decision making; and artificial intelligence and energy efficiency in smart buildings.,,0,0,,,,undefined,
110,2-s2.0-85161857844,,,,A comparative study of Credit Scoring and Risk Management Techniques in Fintech: Machine Learning vs. Regression Analysis,cp,Conference Paper,Xhumari E.,60072128,University of Tirana,Tirana,Albania,2,"Xhumari, Elda;Haloci, Sabina",57192409320;58313831000,60072128;60072128,2023-01-01,2023,CEUR Workshop Proceedings,16130073,21100218356,,Conference Proceeding,3402,,,13-20,"In the fintech industry, credit scoring plays a vital role in helping lenders assess the creditworthiness of potential borrowers. While traditional methods rely on regression analysis, machine learning techniques have become a popular alternative due to their increased accuracy and efficiency. However, effective credit scoring involves more than just selecting the right method; it requires a robust risk management framework that considers various data sources. In this study, we evaluate the effectiveness and efficiency of regression analysis and machine learning techniques in predicting creditworthiness, while also considering their role in an overall risk management strategy.",Credit Scoring | Fintech | Machine Learning | Regression | Risk Management,0,0,,,,undefined,
111,2-s2.0-85161502693,10.1007/978-981-99-0189-0_40,,,Experimental Result Analysis of Extreme Learning Machine with Various Activation Functions: An Application in Credit Scoring,cp,Conference Paper,Tripathi D.,60114623;60029849;60001166;129822223;109888122,B. V. Raju Institute of Technology;National Institute of Technology Jamshedpur;Thapar Institute of Engineering &amp; Technology;Indian Institute of Information Technology-Sonepat;Autonomous Government P.G. College,Narsapur;Jamshedpur;Patiala;Sonipat;Satna,India;India;India;India;India,5,"Tripathi, Diwakar;Reddy, Y. C.A.Padmanabha;Tripathi, Shailendra Kumar;Ramachandra Reddy, B.;Dewangan, Ram Kishan",57196260920;56629063900;55485527400;7401450979;57200212433,129822223;60114623;109888122;60029849;60001166,2023-01-01,2023,Lecture Notes in Electrical Engineering,18761100,19700186822,18761119,Book Series,1007 LNEE,,,519-530,"Credit scoring is widely employed method for measuring the risk accompanying with a credit applicant. Credit risk estimation focuses to estimate the risk in areas such as creditworthiness, default risk analysis, fraudulent transactions, though credit scoring has the potential to boost the economy for that industry. So, AI and ML can be leveraged to bring a significant impact to harvest the applicants’ historical data. Extreme Learning Machine (ELM) is a classification tool with single-hidden layer feedforward neural networks, and it analytically determines the output. Moreover, ELM performance depends firstly on number of neurons in different layers and secondly on activation function, weights and biases assigned to those neurons. So, this study presents experimental result analysis of ELMs with various set of neurons in hidden layer and various activation functions, as an appropriate activation function may improve the performance of ELMs.",Credit scoring classification | ELM,0,0,,,,undefined,
112,2-s2.0-85161466599,10.1108/JEFAS-09-2021-0193,,,A recent review on optimisation methods applied to credit scoring models,re,Review,Kamimura E.S.,60008088;102041825,Universidade de São Paulo;University of Araraquara,Sao Paulo;Araraquara,Brazil;Brazil,3,"Kamimura, Elias Shohei;Pinto, Anderson Rogério Faia;Nagano, Marcelo Seido",58308396700;56701730300;23061561000,102041825;102041825;60008088,2023-01-01,2023,"Journal of Economics, Finance and Administrative Science",20771886,21100375872,22180648,Journal,,,,,"Purpose: This paper aims to present a literature review of the most recent optimisation methods applied to Credit Scoring Models (CSMs). Design/methodology/approach: The research methodology employed technical procedures based on bibliographic and exploratory analyses. A traditional investigation was carried out using the Scopus, ScienceDirect and Web of Science databases. The papers selection and classification took place in three steps considering only studies in English language and published in electronic journals (from 2008 to 2022). The investigation led up to the selection of 46 publications (10 presenting literature reviews and 36 proposing CSMs). Findings: The findings showed that CSMs are usually formulated using Financial Analysis, Machine Learning, Statistical Techniques, Operational Research and Data Mining Algorithms. The main databases used by the researchers were banks and the University of California, Irvine. The analyses identified 48 methods used by CSMs, the main ones being: Logistic Regression (13%), Naive Bayes (10%) and Artificial Neural Networks (7%). The authors conclude that advances in credit score studies will require new hybrid approaches capable of integrating Big Data and Deep Learning algorithms into CSMs. These algorithms should have practical issues considered consider practical issues for improving the level of adaptation and performance demanded for the CSMs. Practical implications: The results of this study might provide considerable practical implications for the application of CSMs. As it was aimed to demonstrate the application of optimisation methods, it is highly considerable that legal and ethical issues should be better adapted to CSMs. It is also suggested improvement of studies focused on micro and small companies for sales in instalment plans and commercial credit through the improvement or new CSMs. Originality/value: The economic reality surrounding credit granting has made risk management a complex decision-making issue increasingly supported by CSMs. Therefore, this paper satisfies an important gap in the literature to present an analysis of recent advances in optimisation methods applied to CSMs. The main contribution of this paper consists of presenting the evolution of the state of the art and future trends in studies aimed at proposing better CSMs.",Credit scoring | Literature review | Optimization methods | Risk management,0,1,publisherfullgold,Gold,CNPq,2700441,Conselho Nacional de Desenvolvimento Científico e Tecnológico
113,2-s2.0-85161374355,10.1007/978-3-031-31671-5_4,,,Realising Fair Outcomes from Algorithm-Enabled Decision Systems: An Exploratory Case Study,cp,Conference Paper,Koefer F.,60020599;60019816;60000401,Universiteit Twente;Universiteit Leiden;Westfälische Wilhelms-Universität Münster,Enschede;Leiden;Munster,Netherlands;Netherlands;Germany,3,"Koefer, Franziska;Lemken, Ivo;Pauls, Jan",58307738900;58308177000;58308827500,60020599;60019816;60000401,2023-01-01,2023,Lecture Notes in Business Information Processing,18651348,17500155101,18651356,Book Series,467 LNBIP,,,52-67,"Fairness is a crucial concept in the context of artificial intelligence ethics and policy. It is an incremental component in existing ethical principle frameworks, especially for algorithm-enabled decision systems. Yet, translating fairness principles into context specific practices can be undermined by multiple unintended organisational risks. This paper argues that there is a gap between the potential and actual realized value of AI. Therefore, this research attempts to answer how organisations can mitigate AI risks that relate to unfair decision outcomes. We take a holistic view by analyzing the challenges throughout a typical AI product life cycle while focusing on the critical question of how rather broadly defined fairness principles may be translated into day-to-day practical solutions at the organizational level. We report on an exploratory case study of a social impact microfinance organization that is using AI-enabled credit scoring to support the screening process to particularly financially marginalized entrepreneurs. This paper highlights the importance of considering the strategic role of the organisation when developing and evaluating fair algorithm- enabled decision systems. The proposed framework and results of this study can be used to inspire the right questions that suit the context an organisation is situated in when implementing fair AI.",AI Life Cycle | Algorithm-enabled decision-systems | Fair AI | Fairness Principles | Microfinance,0,0,,,,undefined,
114,2-s2.0-85161131786,,,,"3rd International Conference on Smart Technologies, Systems and Applications, SmartTech-IC 2022",cr,Conference Review,,,,,,,,,,2023-01-01,2023,Communications in Computer and Information Science,18650929,17700155007,18650937,Book Series,1705 CCIS,,,,"The proceedings contain 37 papers. The special focus in this conference is on Smart Technologies, Systems and Applications. The topics include: Colombian Sign Language Classification Based on Hands Pose and Machine Learning Techniques; spanish Stylometric Features to Determine Gender and Profession of Ecuadorian Twitter Users; identification of Tropical Dry Forest Transformation from Soundscapes Using Supervised Learning; atmospheric Dispersion Prediction for Toxic Gas Clouds by Using Machine Learning Approaches; facial Recognition System with Liveness Detection Integrated into Odoo for Attendance Registration in a Software Laboratory; Classification of Epileptic Seizures Based on CNN and Guided Back-Propagation for Interpretation Analysis; an Approach to the Presumptive Detection of Road Incidents in Cuenca, Ecuador Using the Data from the Social Media Twitter and Spanish Natural Language Processing; financial Credit Risk Measurement Using a Binary Classification Model; FPGA-Based Four-Band Multispectral Camera Prototype for Precision Agriculture Applications; data Mining Application for the Generation of User Profiles in Serious Games Aimed at Attention and Memory Training; small-Scale Precision Agriculture: A Case Study Applied to a Seed Germination Chamber; diagnosis and Degree of Evolution in a Keratoconus-Type Corneal Ectasia from Image Processing; finite Element Analysis of Uncovered Coplanar Interdigital Electrodes for Capacitive Sensor Applications; algorithm for Medical Diagnostic Support Using Machine and Deep Learning for Depressive Disorder Based on Electroencephalogram Readings; Effects of a Robotic Lower-Limb Orthosis on Gait Based on the Analysis of sEMG Signals and Kinematic Data: Preliminary Results; design and Evaluation of a Prototype of Dual Channel Electrical Stimulator: Application in the Assessment of Current Perception Thresholds to Multiple Stimuli; system for Postural Stability Assessment Based on an Inertial Sensors Network; perspectives on Climate Change Until 2030; virtual Power Plants as a Management Strategy to Improve Resilience in Electrical Distribution Networks.",,0,0,,,,undefined,
115,2-s2.0-85161090568,10.1007/978-3-031-32213-6_18,,,Financial Credit Risk Measurement Using a Binary Classification Model,cp,Conference Paper,Chiluiza O.,60107287;60104598,Universidad Técnica del Norte;Universidad de las Fuerzas Armadas ESPE,Ibarra;Sangolquí,Ecuador;Ecuador,5,"Chiluiza, Oscar;Guevara-Vega, Cathy;Quiña-Mera, Antonio;Landeta-López, Pablo;Montaluisa, Javier",58305136200;57205359597;57205362034;57204453198;57194073552,60104598;60107287;60107287;60107287;60104598,2023-01-01,2023,Communications in Computer and Information Science,18650929,17700155007,18650937,Book Series,1705 CCIS,,,241-254,"Currently, financial institutions have several problems in the analysis of information to grant a credit or a loan, causing losses that involve collection expenses, notifications, legal processes, among others. Thanks to the digital transformation and technological progress, Artificial Intelligence and especially Machine Learning can be used to analyze customer data and predict non-compliance with the payment of their obligations to institutions. The objective of this work is to apply CRISP-DM (Cross Industry Standard Process for Data Mining) methodology and the Random Forest (XGBoost), Logistic Regression and Neural Networks of supervised learning models, to implement a predictive model that allows evaluating credit risk. With the result of the application of the predictive model, it is concluded that the use of Machine Learning tools helps to optimize the evaluation of credit risk in financial entities. Once CRISP-DM methodology was used for the analysis, development, and evaluation of the models, it was concluded that the most efficient model is the Random Forest. Based on this experience, future work could implement this type of model in other areas such as: fraud detection, customer segmentation or a recommendation engine that can suggest financial products and services based on customer needs and behaviors.",CRISP-DM | Logistic Regression | Neuronal Networks | Predictive model | Random Forest,0,0,,,,undefined,
116,2-s2.0-85160338689,10.15611/aoe.2023.1.07,,,How much do we see? On the explainability of partial dependence plots for credit risk scoring,ar,Article,Szepannek G.,60008244;60004005,FOM Hochschule für Oekonomie &amp; Management gemeinnützige Gesellschaft mbH;Hochschule Stralsund,Essen;Stralsund,Germany;Germany,2,"Szepannek, Gero;Lübke, Karsten",9271921300;8857096600,60004005;60008244,2023-01-01,2023,Argumenta Oeconomica,12335835,19700173106,,Journal,2023,1,,137-150,"Risk prediction models in credit scoring have to fulfil regulatory requirements, one of which consists in the interpretability of the model. Unfortunately, many popular modern machine learning algorithms result in models that do not satisfy this business need, whereas the research activities in the field of explainable machine learning have strongly increased in recent years. Partial dependence plots denote one of the most popular methods for model-agnostic interpretation of a feature’s effect on the model outcome, but in practice they are usually applied without answering the question of how much can actually be seen in such plots. For this purpose, in this paper a methodology is presented in order to analyse to what extent arbitrary machine learning models are explainable by partial dependence plots. The proposed framework provides both a visualisation, as well as a measure to quantify the explainability of a model on an understandable scale. A corrected version of the German credit data, one of the most popular data sets of this application domain, is used to demonstrate the proposed methodology.",credit scoring | explainability | interpretable machine learning (IML) | partial dependence plot (PDP),0,0,,,,undefined,
117,2-s2.0-85159715435,10.1117/12.2672657,,,Comparison of Different Individual Credit Risk Assessment Models,cp,Conference Paper,Niu M.,60030835;60028891;60021182;106180318,University of Alberta;Chang'an University;Sun Yat-Sen University;Washington,Edmonton;Xi'an;Guangzhou;Washington,Canada;China;China;United Kingdom,4,"Niu, Meiqi;Wang, Yuxuan;Zhang, Keran;Zhao, Congle",58260928500;58261414900;58261666600;58260928600,60028891;106180318;60021182;60030835,2023-01-01,2023,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,40067,1996756X,Conference Proceeding,12597,,125972M,,"Personal credit risk is increasing in the background of continuous expansion of bank credit business. Previous researchers use many algorithms of machine learning to assess personal credit risk, while these models differ in real scenarios and accuracy. Based on this situation, this research first analyzes the influencing factors of individual credit risk through searching data, and then shows the relationship between them in figures. Meanwhile, this research compares three machine learning models in the predicting the accuracy. These models are Random Forest (RF), eXtreme Gradient Boosting (XGBoost), and Logistic Regression (LR). Learning from the previous studies on individual credit risk assessment model, this research compares the final average value of Area Under Curve (AUC), which is obtained by calculating AUC 1 and AUC 2. The results show that XGBoost has better performance than the other models for a high AUC value. This research provides an idea for banks to select and individual credit risk models.",Individual credit risk | influencing factors | logistic regression | random forest | XGBoost,0,0,,,,undefined,
118,2-s2.0-85159700326,10.1109/TII.2023.3271127,,,RRV-BC: Random Reputation Voting Mechanism and Blockchain Assisted Access Authentication for Industrial Internet of Things,ar,Article,Zhang P.,60105111;60073663;60072429;60016930;60001166;105821517,China University of Petroleum (East China);Shenyang Ligong University;Asia University;Beijing University of Posts and Telecommunications;Thapar Institute of Engineering &amp; Technology;School of Environmental Science and Engineering,Qingdao;Shenyang;Taichung;Beijing;Patiala;Qingdao,China;China;Taiwan;China;India;China,6,"Zhang, Peiying;Yang, Pan;Kumar, Neeraj;Hsu, Ching Hsien;Wu, Sheng;Zhou, Fan",55491539900;57565249400;57206866080;58082013900;56039655200;54983182600,105821517;60105111;60001166;60072429;60016930;60073663,2023-01-01,2023,IEEE Transactions on Industrial Informatics,15513203,144912,19410050,Journal,,,,,"Industry 4.0 integrates industrial Internet of Things (IIoT), artificial intelligence (AI) and cloud computing. The advent of the 5&#x00A0;G era has undoubtedly provided a new impetus for the development of many Industry 4.0 applications, but it also presents some key security hurdles. The network scale is becoming larger and larger, the network environment is becoming increasingly complex, and security risks are prominent. Frequent issues such as malicious attacks, privacy information disclosure, and data transmission security. In order to improve the reliability and security of cyberspace, this paper proposes a blockchain-based hierarchical IIoT security solution mechanism. In addition, we propose a random reputation voting mechanism and blockchain (RRV-BC) scheme based on verifiable random function (VRF) and reputation voting to reduce the communication cost during blockchain consensus communication. Meanwhile, the node credit scoring mechanism is introduced to dynamically evaluate the node credit. The simulation results show that the scheme improves the reliability of data communication and the fault tolerance of consensus mechanism by an average of 5&#x0025; compared with the traditional PBFT protocol method.",Authentication | Authentication mechanism | blockchain | Blockchains | Computer architecture | data security | industrial internet of thing | Industrial Internet of Things | Reliability | Security | Software,0,0,,,,undefined,
119,2-s2.0-85159467701,10.1117/12.2671494,,,Research on Intelligent Risk Control of Banks Based on BP Neural Network,cp,Conference Paper,Wang Z.,60123796;60106017;60026553,Université Paris Cité;Université Paris-Saclay;University of Melbourne,Paris;Gif-sur-Yvette;Melbourne,France;France;Australia,3,"Wang, Zhengyan;Jin, Shurui;Li, Wen",57221558867;58250571900;58252071800,60106017;60026553;60123796,2023-01-01,2023,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,40067,1996756X,Conference Proceeding,12593,,125931D,,"Credit business income is the main source of income for banks, and effective prevention of credit risk is an important task for banks' operation and management. The application of various intelligent technologies in the financial field can provide strong technical support to the management of credit risk. How to use big data technology and artificial intelligence algorithms to improve risk control is an important research topic for commercial banks. To address the above issues, this paper studies the theories and technology applications related to artificial intelligence, risk management, and neural networks In this paper, by constructing a BP neural network model, determining evaluation indicators, and using model simulation and validation, risk assessment is performed on bank customer credit risk indicator data, and the validation reflects that the model has a better ability and high accuracy for customer risk prediction, which provides a reasonable determination of customer credit indicators and reduces It provides data basis for reasonable determination of customer credit indicators and reduction of bad debt losses of banks.",Artificial intelligence | BP neural network | intelligent risk control | machine learning,0,0,,,,undefined,
120,2-s2.0-85159089957,10.1177/0308518X231174026,,,Banking on alternative credit scores: Auditing the calculative infrastructure of U.S. consumer lending,ar,Article,McCanless M.,60015941,University of Kentucky,Lexington,United States,1,"McCanless, Michael",57204830434,60015941,2023-01-01,2023,Environment and Planning A,0308518X,13272,14723409,Journal,,,,,"Alternative credit scores have become an increasingly important tool for lenders to assess risk and authorize investment in consumer debt. Using alternative data and processing techniques that leverage machine learning (ML) and Artificial Intelligence (AI), these models are designed to bypass existing barriers to risk-based pricing, which is the idea that financial institutions offer different interest rates to consumers based on their likelihood of default. Through an algorithmic audit of one lender's (Upstart) credit scoring model, I find that alternative data, particularly whether an applicant has a bachelor's degree, strongly impacted loan outcomes. This raises important equity concerns about overhauling lending criteria via opaque models that restructure the logic of risk assessment. In following the logic of risk assessment generated by Upstart's model, I also audit three fintech-bank partnerships and examine the balance sheets of banks providing capital via Upstart's platform. This is done to demonstrate rising capital allocation to these types of loans at banks engaged in fintech-bank partnerships, in one case rising from 0.14% to 15.6% of the banks’ balance sheet over three years. My analysis shows that alternative credit scoring systems function as a key piece of calculative infrastructure, which allows some institutions to bypass barriers to risk-based pricing, and becomes an infrastructural site for tech startups to partner with financial institutions seeking out new sources of revenue.",algorithmic audit | financial inclusion | financialization | Fintech-bank | infrastructure,0,0,,,,undefined,
