,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
84,2-s2.0-85129739229,10.1016/j.eswa.2022.117271,S0957417422006327,,Machine learning interpretability for a stress scenario generation in credit scoring based on counterfactuals,ar,Article,Bueff A.C.,60176142;60027272;60025225;128091872;117241205,University of Edinburgh Business School;The University of Edinburgh;University of Southampton;Pipers Way;Medmenham,Edinburgh;Edinburgh;Southampton;Swindon;Marlow,United Kingdom;United Kingdom;United Kingdom;United Kingdom;United Kingdom,7,"Bueff, Andreas C.;Cytryński, Mateusz;Calabrese, Raffaella;Jones, Matthew;Roberts, John;Moore, Jonathon;Brown, Iain",57192112289;57672820500;35147609600;57642685900;57672820600;57199210768;55431549800,60027272;60176142;60176142;128091872;128091872;128091872;117241205-60025225,2022-09-15,15 September 2022,Expert Systems with Applications,09574174,24201,,Journal,202,,117271,,"To boost the application of machine learning (ML) techniques for credit scoring models, the blackbox problem should be addressed. The primary aim of this paper is to propose a measure based on counterfactuals to evaluate the interpretability of a ML credit scoring technique. Counterfactuals assist with understanding the model with regard to the classification decision boundaries and evaluate model robustness. The second contribution is the development of a data perturbation technique to generate a stress scenario. We apply these two proposals to a dataset on UK unsecured personal loans to compare logistic regression and stochastic gradient boosting (SBG). We show that training a blackbox model (SGB) as conditioned on our data perturbation technique can provide insight into model performance under stressed scenarios. The empirical results show that our interpretability measure is able to capture the classification decision boundary, unlike AUC and the classification accuracy widely used in the banking sector.",Credit scoring | Interpretable ML | OR in banking | Stress scenario,4,1,repositoryvor,Green,EPSRC,IAA PIII055,Engineering and Physical Sciences Research Council
85,2-s2.0-85129066224,10.1016/j.eswa.2022.117233,S0957417422006133,,A novel XGBoost extension for credit scoring class-imbalanced data combining a generalized extreme value link and a modified focal loss function,ar,Article,Mushava J.,60010499,University of KwaZulu-Natal,Durban,South Africa,2,"Mushava, Jonah;Murray, Michael",57200881627;56094675200,60010499;60010499,2022-09-15,15 September 2022,Expert Systems with Applications,09574174,24201,,Journal,202,,117233,,"There is often a significant class imbalance in credit scoring datasets, mainly in portfolios of secured loans such as mortgage loans. A class imbalance occurs when the number of non-default cases outweighs the number of default cases. A naive classifier can achieve high accuracy by assigning all cases to the majority class; however, misclassifying the minority class is often costly. In XGBoost, a well-known and robust classification method, we propose that the quantile function of the generalized extreme value (GEV) distribution is used as a link function to enhance the detection of rare cases. To complement the GEV link function, the study applies a modified focal loss function in XGBoost to jointly penalize misclassification of the class of interest and focus on hard, tricky to classify cases. We test our proposal on a vast database of mortgage loans with rare default cases, available on the Freddie Mac website. As benchmarks, we also consider other common large credit scoring databases, existing extensions of XGBoost to handle classification imbalance and other state-of-the-art classification techniques for learning class-imbalanced data. According to the results, the proposed model has a superior predictive power to other competing models if the class imbalance is due to default events being outliers or rare in the dataset. We also demonstrate that the results will likely hold up in real-world situations and add business value under certain portfolio characteristics.",Class imbalance | Credit scoring | Freddie Mac | Machine learning | XGBoost,15,0,,,,undefined,
86,2-s2.0-85138607476,10.3390/risks10090169,,,Machine Learning Models and Data-Balancing Techniques for Credit Scoring: What Is the Best Combination?,ar,Article,Hussin Adam Khatir A.A.,60015986,Università di Trento,Trento,Italy,2,"Hussin Adam Khatir, Ahmed Almustfa;Bee, Marco",57902444100;55825043800,60015986;60015986,2022-09-01,September 2022,Risks,,21100886347,22279091,Journal,10,9,169,,"Forecasting the creditworthiness of customers is a central issue of banking activity. This task requires the analysis of large datasets with many variables, for which machine learning algorithms and feature selection techniques are a crucial tool. Moreover, the percentages of “good” and “bad” customers are typically imbalanced such that over- and undersampling techniques should be employed. In the literature, most investigations tackle these three issues individually. Since there is little evidence about their joint performance, in this paper, we try to fill this gap. We use five machine learning classifiers, and each of them is combined with different feature selection techniques and various data-balancing approaches. According to the empirical analysis of a retail credit bank dataset, we find that the best combination is given by random forests, random forest recursive feature elimination and random oversampling.",credit scoring | feature selection | imbalanced data | machine learning,6,1,repositoryvor,Green,UNITN,undefined,Università degli Studi di Trento
87,2-s2.0-85138564378,10.3390/e24091218,,,"The Advantage of Case-Tailored Information Metrics for the Development of Predictive Models, Calculated Profit in Credit Scoring",ar,Article,Chrościcki D.,60013756,University of Warsaw,Warsaw,Poland,2,"Chrościcki, Daniel;Chlebus, Marcin",57900248300;57151527800,60013756;60013756,2022-09-01,September 2022,Entropy,,13715,10994300,Journal,24,9,1218,,"This paper compares model development strategies based on different performance metrics. The study was conducted in the area of credit risk modeling with the usage of diverse metrics, including general-purpose Area Under the ROC curve (AUC), problem-dedicated Expected Maximum Profit (EMP) and the novel case-tailored Calculated Profit (CP). The metrics were used to optimize competitive credit risk scoring models based on two predictive algorithms that are widely used in the financial industry: Logistic Regression and extreme gradient boosting machine (XGBoost). A dataset provided by the American Fannie Mae agency was utilized to conduct the study. In addition to the baseline study, the paper also includes a stability analysis. In each case examined the proposed CP metric that allowed us to achieve the most profitable loan portfolio.",CP | credit scoring | econometrics | EMP | machine learning | model development | performance metrics,0,1,repositoryvor,Green,MOE,MNISW/2020/142/DIR/KH,Ministry of Education
88,2-s2.0-85119987470,10.1108/IJBM-09-2021-0417,,,Artificial intelligence in customer-facing financial services: a systematic literature review and agenda for future research,ar,Article,Hentzen J.K.,60211730;60189791,AUT Business School;The Adelaide Business School,Auckland;Adelaide,New Zealand;Australia,4,"Hentzen, Janin Karoli;Hoffmann, Arvid;Dolan, Rebecca;Pala, Erol",57222557308;25225739800;57016255700;57217253916,60189791;60189791;60189791;60211730,2022-09-01,1 September 2022,International Journal of Bank Marketing,02652323,145229,,Journal,40,6,,1299-1336,"Purpose: The objective of this study is to provide a systematic review of the literature on artificial intelligence (AI) in customer-facing financial services, providing an overview of explored contexts and research foci, identifying gaps in the literature and setting a comprehensive agenda for future research. Design/methodology/approach: Combining database (i.e. Scopus, Web of Science, EBSCO, ScienceDirect) and manual journal search, the authors identify 90 articles published in Australian Business Deans Council (ABDC) journals for investigation, using the TCCM (Theory, Context, Characteristics and Methodology) framework. Findings: The results indicate a split between data-driven and theory-driven research, with most studies either adopting an experimental research design focused on testing the accuracy and performance of AI algorithms to assist with credit scoring or investigating AI consumer adoption behaviors in a banking context. The authors call for more research building overarching theories or extending existing theoretical perspectives, such as actor networks. More empirical research is required, especially focusing on consumers' financial behaviors as well as the role of regulation, ethics and policy concerned with AI in financial service contexts, such as insurance or pensions. Research limitations/implications: The review focuses on AI in customer-facing financial services. Future work may want to investigate back-office and operations contexts. Originality/value: The authors are the first to systematically synthesize the literature on the use of AI in customer-facing financial services, offering a valuable agenda for future research.",Artificial intelligence | Bank marketing | Financial services | Systematic literature review,28,0,,,,undefined,
89,2-s2.0-85127357529,10.1016/j.eswa.2022.116889,S0957417422003311,,Assessing credit risk of commercial customers using hybrid machine learning algorithms,ar,Article,Machado M.R.,60002146,Ontario Tech University,Oshawa,Canada,2,"Machado, Marcos Roberto;Karray, Salma",57211268018;18037601800,60002146;60002146,2022-08-15,15 August 2022,Expert Systems with Applications,09574174,24201,,Journal,200,,116889,,"Given the large amount of customer data available to financial companies, the use of traditional statistical approaches (e.g., regressions) to predict customers’ credit scores may not provide the best predictive performance. Machine learning (ML) algorithms have been explored in the credit scoring literature to increase predictive power. In this paper, we predict commercial customers’ credit scores using hybrid ML algorithms that combine unsupervised and supervised ML methods. We implement different approaches and compare the performance of the hybrid models to that of individual supervised ML models. We find that hybrid models outperform their individual counterparts in predicting commercial customers’ credit scores. Further, while the existing literature ignores past credit scores, we find that the hybrid models’ predictive performance is higher when these features are included.",Analytics | Credit scoring | Hybrid algorithm | Machine learning | Risk assessment,13,0,,,NSERC,535756–18,Natural Sciences and Engineering Research Council of Canada
90,2-s2.0-85136573990,10.3390/risks10080146,,,The Credit Risk Problem—A Developing Country Case Study,ar,Article,Fejza D.,60017848;128498079,Université de Technologie de Compiègne;Credins Bank,Compiegne;Tirana,France;Albania,3,"Fejza, Doris;Nace, Dritan;Kulla, Orjada",57859220900;6603472220;57859221000,60017848;60017848;128498079,2022-08-01,August 2022,Risks,,21100886347,22279091,Journal,10,8,146,,"Crediting represents one of the biggest risks faced by the banking sector, and especially by commercial banks. In the literature, there have been a number of studies concerning credit risk management, often involving credit scoring systems making use of machine learning (ML) techniques. However, the specificity of individual banks’ datasets means that choosing the techniques best suited to the needs of a given bank is far from straightforward. This study was motivated by the need by Credins Bank in Tirana for a reliable customer credit scoring tool suitable for use with that bank’s specific dataset. The dataset in question presents two substantial difficulties: first, a high degree of imbalance, and second, a high level of bias together with a low level of confidence in the recorded data. These shortcomings are largely due to the relatively young age of the private banking system in Albania, which did not exist as such until the early 2000s. They are shortcomings not encountered in the more conventional datasets that feature in the literature. The present study therefore has a real contribution to make to the existing corpus of research on credit scoring. The first important question to be addressed is the level of imbalance. In practice, the proportion of good customers may be many times that of bad customers, making the impact of unbalanced data on classification models an important element to be considered. The second question relates to bias or incompleteness in customer information in emerging and developing countries, where economies tend to function with a large amount of informality. Our objective in this study was identifying the most appropriate ML methods to handle Credins Bank’s specific dataset, and the various tests that we performed for this purpose yielded abundant numerical results. Our overall finding on the strength of these results was that this kind of dataset can best be dealt with using balanced random forest methods.",credit risk | machine learning | random forest,0,1,repositoryvor,Green,,undefined,
91,2-s2.0-85131147517,10.1016/j.ins.2022.05.067,S0020025522004996,,Reject inference in credit scoring using a three-way decision and safe semi-supervised support vector machine,ar,Article,Shen F.,60018540,Southwestern University of Finance and Economics,Chengdu,China,4,"Shen, Feng;Yang, Zhiyuan;Zhao, Xingchao;Lan, Dao",56270796000;57222137643;57209505271;57190978586,60018540;60018540;60018540;60018540,2022-08-01,August 2022,Information Sciences,00200255,15134,,Journal,606,,,614-627,"Reject inference is a credit scoring technique that can resolve sample selection bias, with several statistical and machine learning methods having been recently employed to infer the status of rejected samples. This paper proposed a new reject inference method based on a three-way decision and a safe semi-supervised support vector machine (S4VM) model. In credit evaluations, the accepted sample is labeled and the rejected sample is unlabeled. This paper used S4VM to model both the accepted and rejected samples for reject inference. Because of the basic semi-supervised learning assumption that the accepted and rejected sample distributions are similar, this paper used a three-way decision method to filter the rejected samples to ensure the accepted and rejected sample distributions were closer. It was found that this method filtered out some rejected samples that were significantly different from the accepted sample distribution, which reduced the interference in the S4VM low-density separator. The proposed method was verified in four experiments on Chinese credit loan data, with the results verifying the effectiveness of the proposed reject inference S4VM method.",Credit scoring | Reject inference | S4VM | Three-way decision,7,0,,,NSFC,2020YJ0042,Applied Basic Research Program of Sichuan Province
92,2-s2.0-85127720463,10.1007/s11227-022-04465-9,,,Credit card fraud detection using a deep learning multistage model,ar,Article,Zioviris G.,60025812,University of Thessaly,Volos,Greece,3,"Zioviris, Georgios;Kolomvatsos, Kostas;Stamoulis, George",57226801401;24829478600;7003773174,60025812;60025812;60025812,2022-08-01,August 2022,Journal of Supercomputing,09208542,25623,15730484,Journal,78,12,,14571-14596,"The banking sector is on the eve of a serious transformation and the thrust behind it is artificial intelligence (AI). Novel AI applications have been already proposed to deal with challenges in the areas of credit scoring, risk assessment, client experience and portfolio management. One of the most critical challenges in the aforementioned sector is fraud detection upon streams of transactions. Recently, deep learning models have been introduced to deal with the specific problem in terms of detecting and forecasting possible fraudulent events. The aim is to estimate the unknown distribution of normal/fraudulent transactions and then to identify deviations that may indicate a potential fraud. In this paper, we elaborate on a novel multistage deep learning model that targets to efficiently manage the incoming streams of transactions and detect the fraudulent ones. We propose the use of two autoencoders to perform feature selection and learn the latent data space representation based on a nonlinear optimization model. On the delivered significant features, we subsequently apply a deep convolutional neural network to detect frauds, thus combining two different processing blocks. The adopted combination has the goal of detecting frauds over the exposed latent data representation and not over the initial data.",Autoencoder (AE) | Convolutional neural network (CNN) | Dimensionality reduction | Fraud detection | Oversampling techniques | Variational autoencoder (VAE),4,0,,,,undefined,
93,2-s2.0-85137914936,,,,"Proceedings - 2022 4th International Conference on Pattern Recognition and Intelligent Systems, PRIS 2022",cr,Conference Review,,,,,,,,,,2022-07-29,29 July 2022,ACM International Conference Proceeding Series,,21101107346,,Conference Proceeding,,,,,The proceedings contain 17 papers. The topics discussed include: image data augmentation method based on style transfer; FPGA hardware implementation of Q-learning algorithm with low resource consumption; a machine-learning pipeline for semantic-aware and contexts-rich video description method; multi-scale and kernel-predicting convolutional networks for Monte Carlo denoising; single image dehazing algorithm based on generative adversarial network; biparted hyperboloid and sphere intersection algorithm; optimal sensor deployment in complex 3D terrain surface; weakly supervised road garbage quantification system based on WCCA; online detection of character and 3D surface defect in steel rail production; a credit scoring ensemble framework using Adaboost and multi-layer ensemble classification; and an LSTM-based method for recognition and prediction of aircraft formation.,,0,0,,,,undefined,
94,2-s2.0-85137161652,10.1145/3514094.3539561,,,Bias in Artificial Intelligence Models in Financial Services,cp,Conference Paper,Perez A.P.,60012113,The Open University,Milton Keynes,United Kingdom,1,"Perez, Angel Pavon",57872228800,60012113,2022-07-26,26 July 2022,"AIES 2022 - Proceedings of the 2022 AAAI/ACM Conference on AI, Ethics, and Society",,21101105054,,Conference Proceeding,,,,908,"Nowadays, artificial intelligence models are widely used in financial services, from credit scoring to fraud detection, having a direct impact on our daily lives. Although such models have been developed to try to reduce human bias and thus bring greater fairness to financial services decisions, studies have found that there is still significant discrimination by both face-To-face and algorithmic lenders. In fact, Apple has recently been investigated for gender discrimination in assigning a credit limit to its users, demonstrating that there may still be inherent biases in the development of such algorithms and models. Furthermore, biases in financial services models may not only lead to unfair discrimination but were also linked to health problems and recovery prospects. This project aims to analyse and identify the different types of biases found in AI models and data used in the financial services industry. We propose a method using data analysis and explainable models to explain how these biases emerge throughout the process of developing AI models as well as applying state-of-The-Art bias dealing techniques to avoid and mitigate them. Finally, we propose how to evaluate these models according to the business objectives and consider possible trade-offs between different definitions of fairness. Thus, the main questions that this project will try to answer are as follows:-What are the current biases in credit risk and fraud detection models and how to identify them?-In what ways understanding how biases emerge from the data can help us in bias mitigation?-To what extent could credit risk and fraud detection models bias be mitigated, and what are the implications of those mitigation techniques? Answering these questions, we hope to create a pipeline for building these models by understanding the key points where bias can emerge and the appropriate methods to avoid it.",bias | fairness | financial services | machine learning,0,0,,,,undefined,
95,2-s2.0-85126661325,10.1016/j.eswa.2022.116913,S0957417422003505,,Novel hybrid ensemble credit scoring model with stacking-based noise detection and weight assignment,ar,Article,Yao J.,60098512,Zhejiang University of Finance and Economics,Hangzhou,China,6,"Yao, Jianrong;Wang, Zhongyi;Wang, Lu;Liu, Meng;Jiang, Hui;Chen, Yuangao",55478506400;57453899300;57192990156;57536755700;56289097600;24066191700,60098512;60098512;60098512;60098512;60098512;60098512,2022-07-15,15 July 2022,Expert Systems with Applications,09574174,24201,,Journal,198,,116913,,"Credit scoring is used to help financial institutions control default risks and reduce economic losses, and a variety of mainstream machine learning and data mining algorithms have been applied for this purpose. However, real-world datasets are generally noisy, which seriously affects the performance of credit scoring models. Among the mainstream strategies for handling noise, instance filtering may result in information loss, especially for hard-to-access credit datasets, and label noise correction may produce erroneous information in the dataset. In this study, to reduce the adverse impact of noisy data on the performance of classification algorithms, a novel hybrid ensemble credit scoring model with stacking-based noise detection and weight assignment is developed to remove or adapt noisy data in raw datasets and to form noise-detected training data to obtain excellent default risk prediction competence. Furthermore, a new weight assignment approach based on a cloud model is proposed, which is applied to calculate the weight values of the classifiers in the weighted voting ensemble model to improve the prediction accuracy of the proposed model. In this study, five public datasets are adopted using five performance metrics to evaluate the performance of the proposed model. The experimental results demonstrate good model prediction power and robustness.",Cloud model | Credit scoring | Ensemble modeling | Machine learning | Noise detection,9,0,,,NSFC,71801187,National Natural Science Foundation of China
96,2-s2.0-85137305699,10.3390/jrfm15070304,,,Crypto-Coins and Credit Risk: Modelling and Forecasting Their Probability of Death,ar,Article,Fantazzini D.,60007457,Lomonosov Moscow State University,Moscow,Russian Federation,1,"Fantazzini, Dean",23972242000,60007457,2022-07-01,July 2022,Journal of Risk and Financial Management,,21101089551,19118074,Journal,15,7,304,,"This paper examined a set of over two thousand crypto-coins observed between 2015 and 2020 to estimate their credit risk by computing their probability of death. We employed different definitions of dead coins, ranging from academic literature to professional practice; alternative forecasting models, ranging from credit scoring models to machine learning and time-series-based models; and different forecasting horizons. We found that the choice of the coin-death definition affected the set of the best forecasting models to compute the probability of death. However, this choice was not critical, and the best models turned out to be the same in most cases. In general, we found that the cauchit and the zero-price-probability (ZPP) based on the random walk or the Markov Switching-GARCH(1,1) were the best models for newly established coins, whereas credit-scoring models and machine-learning methods using lagged trading volumes and online searches were better choices for older coins. These results also held after a set of robustness checks that considered different time samples and the coins’ market capitalization.",bitcoin | cauchit | credit risk | crypto-assets | crypto-currencies | default probability | google trends | logit | probability of death | probit | random forests | ZPP,2,1,repositoryam,Green,RSF,20-68-47030,Russian Science Foundation
97,2-s2.0-85133582182,10.3390/math10132282,,,A Framework of Global Credit-Scoring Modeling Using Outlier Detection and Machine Learning in a P2P Lending Platform,ar,Article,Shih D.H.,60014261;60004354,National Yunlin University of Science and Technology;Iowa State University,Douliou;Ames,Taiwan;United States,5,"Shih, Dong Her;Wu, Ting Wei;Shih, Po Yuan;Lu, Nai An;Shih, Ming Hung",9335419500;57202985540;56425382100;57788352900;36747047700,60014261;60014261;60014261;60014261;60004354,2022-07-01,July-1 2022,Mathematics,,21100830702,22277390,Journal,10,13,2282,,"A great challenge for credit-scoring models in online peer-to-peer (P2P) lending platforms is that credit-scoring models simply discard rejected applicants. This selective discard can lead to an inability to increase the number of potentially qualified applicants, ultimately affecting the revenue of the lending platform. One way to deal with this is to employ reject inference, a technique that infers the state of a rejected sample and incorporates the results into a credit-scoring model. The most popular approach to reject inference is to use a credit-scoring model built only on accepted samples to directly predict the status of rejected samples. However, the distribution of accepted samples in online P2P lending is different from the distribution of rejected samples, and the credit-scoring model on the original accepted sample may no longer apply. In addition, the acceptance sample may also include applicants who cannot repay the loan. If these applicants can be filtered out, the losses to the lending platform can also be reduced. Therefore, we propose a global credit-scoring model framework that combines multiple feature selection methods and classifiers to better evaluate the model after adding rejected samples. In addition, this study uses outlier detection methods to explore the internal relationships of all samples, which can delete outlier applicants in accepted samples or increase outlier applicants in rejected samples. Finally, this study uses four data samples and reject inference to construct four different credit-scoring models. The experimental results show that the credit-scoring model combining Pearson and random forest proposed in this study has significantly better accuracy and AUC than other scholars. Compared with previous studies, using outlier detection to remove outliers in loan acceptance samples and identify potentially creditworthy loan applicants from loan rejection samples is a good strategy. Furthermore, this study not only improves the accuracy of the credit-scoring model but also increases the number of lenders, which in turn increases the profitability of the lending platform.",credit scoring | financial markets | machine learning | P2P lending,0,1,publisherfullgold,Gold,MOST,MOST 110-2410-H-224-010,"Ministry of Science and Technology, Taiwan"
98,2-s2.0-85128504666,10.1007/s10287-022-00425-z,,,Accuracy and fairness trade-offs in machine learning: a stochastic multi-objective approach,ar,Article,Liu S.,60000060,Lehigh University,Bethlehem,United States,2,"Liu, Suyun;Vicente, Luis Nunes",57219500913;7006690314,60000060;60000060,2022-07-01,July 2022,Computational Management Science,1619697X,144815,16196988,Journal,19,3,,513-537,"In the application of machine learning to real-life decision-making systems, e.g., credit scoring and criminal justice, the prediction outcomes might discriminate against people with sensitive attributes, leading to unfairness. The commonly used strategy in fair machine learning is to include fairness as a constraint or a penalization term in the minimization of the prediction loss, which ultimately limits the information given to decision-makers. In this paper, we introduce a new approach to handle fairness by formulating a stochastic multi-objective optimization problem for which the corresponding Pareto fronts uniquely and comprehensively define the accuracy-fairness trade-offs. We have then applied a stochastic approximation-type method to efficiently obtain well-spread and accurate Pareto fronts, and by doing so we can handle training data arriving in a streaming way.",,6,0,repositoryam,Green,FCT,UIDB/MAT/00324/2020,Fundação para a Ciência e a Tecnologia
99,2-s2.0-85147606081,,,,Combating Sampling Bias: A Self-Training Method in Credit Risk Models,cp,Conference Paper,Liao J.,60109039;60014439,"Intuit Inc;University of California, Davis",Mountain View;Davis,United States;United States,6,"Liao, Jingxian;Wang, Wei;Xue, Jason;Lei, Anthony;Han, Xue;Lu, Kun",57209347274;57221428316;57222292858;58094899400;58264290000;58094829700,60109039-60014439;60109039;60109039;60109039;60109039;60109039,2022-06-30,30 June 2022,"Proceedings of the 36th AAAI Conference on Artificial Intelligence, AAAI 2022",,21101133594,,Conference Proceeding,36,,,12566-12572,"A significant challenge in credit risk models for underwriting is the presence of bias in model training data. When most credit risk models are built using only applicants who had been funded for credit, such non-random sampling predominantly influenced by credit policymakers and previous loan performances may introduce sampling bias to the models, and thus alter their prediction of default on loan repayment when screening applications from prospective borrowers. In this paper, we propose a novel data augmentation method that aims to identify and pseudo-label parts of the historically declined loan applications to mitigate sampling bias in the training data. We also introduce a new measure to assess the performance from the business perspective, loan application approval rates at various loan default rate levels. Our proposed methods were compared to the original supervised learning model and the traditional sampling issue remedy techniques in the industry. The experiment and early production results from deployed model show that self-training method with calibrated probability as data augmentation selection criteria improved the ability of credit scoring to differentiate default loan applications and, more importantly, can increase loan approval rate up to 8.8%, while keeping similar default rate comparing to baselines. The results demonstrate practical implications on how future underwriting model development processes should follow.",,0,0,,,,undefined,Intuitive Surgical
100,2-s2.0-85131430447,,,,Towards an Ecosystem for Consumer Protection in the Context of AI-based Credit Scoring,ar,Article,Montagnani M.L.,60030318;60024316,"Università degli Studi di Milano;European University Institute, San Domenico di Fiesole",Milan;San Domenico di Fiesole,Italy;Italy,2,"Montagnani, Maria Lillà;Paulesu, Carolina",14010584800;57730055600,60030318;60024316,2022-06-01,June 2022,European Business Law Review,09596941,21100832753,1875841X,Journal,33,4,,557-580,"The Big Data phenomenon first, and AI most recently, have significantly changed the way in which credit scoring takes place and creditworthiness is evaluated by lenders. Beside traditional credit data, the creation of consumers’ credit-scores now involves also non-traditional data and is based on the predictions that lenders can make on the basis of those data. The use of AI, coupled with the availability of extensive amounts of ‘alternative’ data, poses several questions as to the level of protection granted to consumers in relation to the discriminatory effects that an ungoverned used of such technology can generate. The article addresses the suitability of the Proposal for a new Directive on Consumer Credit to protect consumers that enter into credit agreements where access to credit is determined by AI-based credit scoring systems. In doing so, it also takes into consideration other rules within the EU legal framework that can provide, albeit indirectly, protection to consumers, such as antidiscrimination law and Article 22 of the GDPR. It concludes that in a technologically complicated scenario such as the one of AI credit scoring, consumers can be effectively protected only by introducing an ecosystem of rules that while empowering consumers also regulates the use of AI on the business side of the credit agreement.",Ai regulation | Alternative data | Artificial intelligence | Big data | Credit scoring | Directive on consumer credit,0,0,,,,undefined,
101,2-s2.0-85129754364,10.3390/a15050149,,,Extreme Learning Machine Enhanced Gradient Boosting for Credit Scoring,ar,Article,Zou Y.,60010953,Donghua University,Shanghai,China,2,"Zou, Yao;Gao, Changchun",57225046879;25928457900,60010953;60010953,2022-05-01,May 2022,Algorithms,,21100199795,19994893,Journal,15,5,149,,"Credit scoring is an effective tool for banks and lending companies to manage the potential credit risk of borrowers. Machine learning algorithms have made grand progress in automatic and accurate discrimination of good and bad borrowers. Notably, ensemble approaches are a group of powerful tools to enhance the performance of credit scoring. Random forest (RF) and Gradient Boosting Decision Tree (GBDT) have become the mainstream ensemble methods for precise credit scoring. RF is a Bagging-based ensemble that realizes accurate credit scoring enriches the diversity base learners by modifying the training object. However, the optimization pattern that works on invariant training targets may increase the statistical independence of base learners. GBDT is a boosting-based ensemble approach that reduces the credit scoring error by iteratively changing the training target while keeping the training features unchanged. This may harm the diversity of base learners. In this study, we incorporate the advantages of the Bagging ensemble training strategy and boosting ensemble optimization pattern to enhance the diversity of base learners. An extreme learning machine-based supervised augmented GBDT is proposed to enhance the discriminative ability for credit scoring. Experimental results on 4 public credit datasets show a significant improvement in credit scoring and suggest that the proposed method is a good solution to realize accurate credit scoring.",bagging ensemble | credit scoring | extreme learning machine | GBDT,2,1,publisherfullgold,Gold,NSFC,21YF1415900,National Natural Science Foundation of China
102,2-s2.0-85124007357,10.1016/j.iswa.2022.200064,S2667305322000059,,Leveraging asynchronous federated learning to predict customers financial distress,ar,Article,Imteaj A.,60015206,Florida International University,Miami,United States,2,"Imteaj, Ahmed;Amini, M. Hadi",56486117100;56682556800,60015206;60015206,2022-05-01,May 2022,Intelligent Systems with Applications,26673053,21101051831,,Journal,14,,200064,,"In recent years, as economic stability is shaking, and the unemployment rate is growing high due to the COVID-19 effect, assigning credit scoring by predicting consumers’ financial conditions has become more crucial. The conventional machine learning (ML) and deep learning approaches need to share customer's sensitive information with an external credit bureau to generate a prediction model that opens up the door of privacy leakage. A recently invented privacy-preserving distributed ML scheme referred to as Federated learning (FL) enables generating a target model without sharing local information through on-device model training on edge resources. In this paper, we propose an FL-based application to predict customers’ financial issues by constructing a global learning model that is evolved based on the local models of the distributed agents. The local models are generated by the network agents using their on-device data and local resources. We used the FL concept because the learning strategy does not require sharing any data with the server or any other agent that ensures the preservation of customers’ sensitive data. To that end, we enable partial works from the weak agents that eliminate the issue if the model convergence is retarded due to straggler agents. We also leverage asynchronous FL that cut off the extra waiting time during global model generation. We simulated the performance of our FL model considering a popular dataset, Give me Some Credit (Freshcorn, 2017). We evaluated our proposed method considering a a different number of stragglers and setting up various computational tasks (e.g., local epoch, batch size), and simulated the training loss and testing accuracy of the prediction model. Finally, we compared the F1-score of our proposed model with the existing centralized and decentralized approaches. Our results show that our proposed model achieves an almost identical F1-score as like centralized model even when we set up a skew-level of more than 80% and outperforms the state-of-the-art FL models by obtaining an average of 5∼6% higher accuracy when we have resource-constrained agents within a learning environment.",Federated learning | Financial distress | Global model | Local model | Model aggregation | On-device training,10,1,publisherfullgold,Gold,FIU,undefined,Florida International University
103,2-s2.0-85123077001,10.1007/s00521-021-06695-z,,,A deep learning model for behavioural credit scoring in banks,ar,Article,Ala’raj M.,60070818;60070287;60020623,Zayed University;German Jordanian University;Brunel University London,Dubai;Amman;Uxbridge,United Arab Emirates;Jordan;United Kingdom,4,"Ala’raj, Maher;Abbod, Maysam F.;Majdalawieh, Munir;Jum’a, Luay",57188924575;7004273385;34869927500;57374294100,60070818;60020623;60070818;60070287,2022-04-01,April 2022,Neural Computing and Applications,09410643,24800,14333058,Journal,34,8,,5839-5866,"The main aim of this paper is to help bank management in scoring credit card clients using machine learning by modelling and predicting the consumer behaviour concerning three aspects: the probability of single and consecutive missed payments for credit card customers, the purchasing behaviour of customers, and grouping customers based on a mathematical expectation of loss. Two models are developed: the first provides the probability of a missed payment during the next month for each customer, which is described as Missed payment prediction Long Short Term Memory model (MP-LSTM), whilst the second estimates the total monthly amount of purchases, which is defined as Purchase Estimation Prediction Long Short Term Memory model (PE-LSTM). Based on both models, a customer behavioural grouping is provided, which can be helpful for the bank’s decision-making. Both models are trained on real credit card transactional datasets. Customer behavioural scores are analysed using classical performance evaluation measures. Calibration analysis of MP-LSTM scores showed that they could be considered as probabilities of missed payments. Obtained purchase estimations were analysed using mean square error and absolute error. The MP-LSTM model was compared to four traditional well-known machine learning algorithms. Experimental results show that, compared with conventional methods based on feature extraction, the consumer credit scoring method based on the MP-LSTM neural network has significantly improved consumer credit scoring.",Behavioural scoring | Classification | LSTM | Machine learning | Neural networks,7,0,,,ZU,R20053,Zayed University
